STRD_YR_CD,STRD_QTR_CD,ADSTRD_CD,ADSTRD_CD_NM,TOTL_RCTM_PUL_CNT,MALE_RCTM_PUL_CNT,FMLE_RCTM_PUL_CNT,AGRDE_10_RCTM_PUL_CNT,AGRDE_20_RCTM_PUL_CNT,AGRDE_30_RCTM_PUL_CNT,AGRDE_40_RCTM_PUL_CNT,AGRDE_50_RCTM_PUL_CNT,AGRDE_60_ABOVE_RCTM_PUL_CNT,MALE_AGRDE_10_RCTM_PUL_CNT,MALE_AGRDE_20_RCTM_PUL_CNT,MALE_AGRDE_30_RCTM_PUL_CNT,MALE_AGRDE_40_RCTM_PUL_CNT,MALE_AGRDE_50_RCTM_PUL_CNT,MALE_AGRDE_60_ABOVE_RCTM_PUL_CNT,FMLE_AGRDE_10_RCTM_PUL_CNT,FMLE_AGRDE_20_RCTM_PUL_CNT,FMLE_AGRDE_30_RCTM_PUL_CNT,FMLE_AGRDE_40_RCTM_PUL_CNT,FMLE_AGRDE_50_RCTM_PUL_CNT,FMLE_AGRDE_60_ABOVE_RCTM_PUL_CNT,AREA_DIMS
2017,2,11650510,서초1동,38628,20444,18184,186,9319,11387,9024,5869,2843,94,3619,6733,5329,2778,1891,92,5700,4654,3695,3091,952,1383210
2017,2,11650520,서초2동,58569,35485,23084,293,10454,19137,16152,8043,4490,46,4350,11319,10987,5663,3120,247,6104,7818,5165,2380,1370,1229759
2017,2,11650530,서초3동,75405,43440,31965,217,13310,22826,20502,11854,6696,82,4985,12625,13102,7763,4883,135,8325,10201,7400,4091,1813,3027494
2017,2,11650531,서초4동,26087,13174,12913,73,6796,9192,5629,2674,1723,14,2005,4834,3554,1636,1131,59,4791,4358,2075,1038,592,882770
2017,2,11650540,잠원동,20102,12112,7990,72,3869,6678,5210,2530,1743,24,1375,4141,3631,1713,1228,48,2494,2537,1579,817,515,1840832
2017,2,11650550,반포본동,1505,806,699,2,181,334,394,347,247,1,69,156,198,224,158,1,112,178,196,123,89,1491264
2017,2,11650560,반포1동,7657,4357,3300,19,1638,2654,1677,1018,651,6,696,1577,1072,580,426,13,942,1077,605,438,225,1000549
2017,2,11650570,반포2동,2107,1079,1028,19,377,555,546,384,226,7,113,274,297,221,167,12,264,281,249,163,59,1258050
2017,2,11650580,반포3동,8560,3918,4642,40,1673,2285,1861,1504,1197,17,824,1095,946,502,534,23,849,1190,915,1002,663,1325140
2017,2,11650581,반포4동,31596,12892,18704,91,7737,9767,7243,4204,2554,40,1809,3960,3512,2152,1419,51,5928,5807,3731,2052,1135,1416005
2017,2,11650590,방배본동,6406,3716,2690,33,1125,1675,1444,1049,1080,27,498,1065,881,564,681,6,627,610,563,485,399,660469
2017,2,11650600,방배1동,11549,5897,5652,54,2549,3594,2870,1545,937,21,918,2065,1578,713,602,33,1631,1529,1292,832,335,691215
2017,2,11650610,방배2동,22065,15975,6090,41,2467,4111,6240,7132,2074,24,1366,2830,4700,5500,1555,17,1101,1281,1540,1632,519,1901725
2017,2,11650620,방배3동,9485,5749,3736,44,1622,2630,2139,1596,1454,13,678,1522,1413,1022,1101,31,944,1108,726,574,353,2411856
2017,2,11650621,방배4동,12071,6551,5520,74,2108,3232,3135,2142,1380,27,804,1823,1727,1157,1013,47,1304,1409,1408,985,367,954529
2017,2,11650651,양재1동,35337,21494,13843,135,6023,9863,8307,6212,4797,61,2583,6064,5500,4072,3214,74,3440,3799,2807,2140,1583,5711370
2017,2,11650652,양재2동,121498,99857,21641,389,13785,27893,35992,38702,4737,161,9191,22377,30089,34626,3413,228,4594,5516,5903,4076,1324,7516954
2017,2,11650660,내곡동,6169,4029,2140,5,769,1666,1618,1428,683,2,321,1044,1127,1047,488,3,448,622,491,381,195,13190710
2017,2,11680510,신사동,24260,11128,13132,127,7303,7738,4754,2532,1806,36,2144,3804,2665,1325,1154,91,5159,3934,2089,1207,652,1736994
2017,2,11680521,논현1동,41822,22218,19604,107,9980,14169,9423,4943,3200,31,3194,7805,6116,2883,2189,76,6786,6364,3307,2060,1011,1254345
2017,2,11680531,논현2동,64737,35290,29447,216,14476,21343,14714,7897,6091,68,4886,11704,9517,4998,4117,148,9590,9639,5197,2899,1974,1445565
2017,2,11680545,압구정동,32927,14232,18695,214,10303,10817,5911,3244,2438,64,3199,4966,3160,1577,1266,150,7104,5851,2751,1667,1172,2520945
2017,2,11680565,청담동,44263,20484,23779,253,12259,15005,9460,4375,2911,64,3443,7136,5509,2449,1883,189,8816,7869,3951,1926,1028,2384707
2017,2,11680580,삼성1동,86603,51599,35004,316,19395,29108,19859,11334,6591,123,8210,17958,14173,6978,4157,193,11185,11150,5686,4356,2434,1926134
2017,2,11680590,삼성2동,58146,27324,30822,212,16039,17417,12411,8355,3712,104,5785,9522,6311,3425,2177,108,10254,7895,6100,4930,1535,1247821
2017,2,11680600,대치1동,3492,1488,2004,15,646,934,866,611,420,1,157,370,407,281,272,14,489,564,459,330,148,795761
2017,2,11680610,대치2동,62441,37345,25096,251,12286,19959,15320,9087,5538,77,4911,12505,10730,5616,3506,174,7375,7454,4590,3471,2032,2043875
2017,2,11680630,대치4동,28406,16394,12012,183,5559,10051,7466,3446,1701,34,2192,5954,4840,2248,1126,149,3367,4097,2626,1198,575,717795
2017,2,11680640,역삼1동,184370,105443,78927,953,39541,59979,44532,25887,13478,445,15745,35843,30353,15037,8020,508,23796,24136,14179,10850,5458,2360116
2017,2,11680650,역삼2동,47201,25943,21258,236,11501,13949,10870,6663,3982,79,4343,7860,6953,4135,2573,157,7158,6089,3917,2528,1409,1127531
2017,2,11680655,도곡1동,22408,8391,14017,174,4462,5504,7404,3661,1203,80,1807,2618,2033,1087,766,94,2655,2886,5371,2574,437,1022697
2017,2,11680656,도곡2동,19465,10987,8478,55,3438,5862,4482,2727,2901,23,1268,3344,3040,1773,1539,32,2170,2518,1442,954,1362,1025651
2017,2,11680660,개포1동,1518,979,539,3,112,256,294,418,435,1,44,145,176,271,342,2,68,111,118,147,93,973078
2017,2,11680670,개포2동,2696,1406,1290,13,259,465,657,798,504,9,88,200,348,433,328,4,171,265,309,365,176,2371826
2017,2,11680690,개포4동,10002,6151,3851,27,1282,2405,2656,2136,1496,16,572,1595,1669,1240,1059,11,710,810,987,896,437,1561449
2017,2,11680700,세곡동,4244,2045,2199,8,566,895,1074,985,716,4,166,375,452,514,534,4,400,520,622,471,182,5894759
2017,2,11680720,일원본동,7384,1871,5513,2,2102,2927,1465,691,197,0,285,679,451,310,146,2,1817,2248,1014,381,51,2381558
2017,2,11680730,일원1동,3689,1795,1894,5,393,662,893,969,767,3,214,342,430,409,397,2,179,320,463,560,370,947888
2017,2,11680740,일원2동,13433,10398,3035,82,3798,4210,2613,1907,823,60,3023,3566,1991,1280,478,22,775,644,622,627,345,1043911
2017,2,11680750,수서동,17041,8105,8936,39,2549,5039,4651,2932,1831,24,914,2397,2034,1439,1297,15,1635,2642,2617,1493,534,1648393
2017,2,11710510,풍납1동,1358,601,757,5,120,274,369,360,230,1,42,115,141,158,144,4,78,159,228,202,86,1057487
2017,2,11710520,풍납2동,13135,4307,8828,7,3148,4530,3297,1551,602,4,566,1239,1218,833,447,3,2582,3291,2079,718,155,1999222
2017,2,11710531,거여1동,2322,1292,1030,7,242,580,593,512,388,5,123,368,339,227,230,2,119,212,254,285,158,512307
2017,2,11710532,거여2동,2229,863,1366,1,261,406,597,617,347,0,80,193,235,203,152,1,181,213,362,414,195,510046
2017,2,11710540,마천1동,1031,492,539,1,114,186,287,258,185,0,36,88,110,141,117,1,78,98,177,117,68,504704
2017,2,11710550,마천2동,3402,1956,1446,6,325,674,850,960,587,4,139,417,474,523,399,2,186,257,376,437,188,936181
2017,2,11710561,방이1동,6452,3928,2524,26,793,1378,1388,1277,1590,9,315,760,816,747,1281,17,478,618,572,530,309,581968
2017,2,11710562,방이2동,18808,10520,8288,74,2528,4610,4555,4225,2816,51,1300,2942,2598,1923,1706,23,1228,1668,1957,2302,1110,763928
2017,2,11710566,오륜동,3098,1824,1274,2,355,873,803,821,244,1,144,487,491,512,189,1,211,386,312,309,55,3150411
2017,2,11710570,오금동,12976,7756,5220,24,1143,2534,2633,2608,4034,9,536,1569,1624,1427,2591,15,607,965,1009,1181,1443,1691111
2017,2,11710580,송파1동,6836,3978,2858,8,938,1560,1680,1459,1191,4,453,971,995,814,741,4,485,589,685,645,450,683881
2017,2,11710590,송파2동,5682,2783,2899,20,1157,1587,1285,1086,547,6,389,861,747,443,337,14,768,726,538,643,210,636016
2017,2,11710600,석촌동,9600,5066,4534,55,1868,2323,2239,1745,1370,25,616,1296,1342,937,850,30,1252,1027,897,808,520,943819
2017,2,11710610,삼전동,7900,4966,2934,23,918,1594,1639,1680,2046,10,394,988,980,941,1653,13,524,606,659,739,393,992437
2017,2,11710620,가락본동,26470,15573,10897,63,4107,7004,6701,5471,3124,30,1821,4159,4330,3189,2044,33,2286,2845,2371,2282,1080,1024764
2017,2,11710631,가락1동,10208,7287,2921,9,591,1842,2919,2999,1848,2,414,1483,2161,1925,1302,7,177,359,758,1074,546,1357317
2017,2,11710632,가락2동,7915,4230,3685,36,1151,1883,2059,1748,1038,13,507,1085,1054,847,724,23,644,798,1005,901,314,934057
2017,2,11710641,문정1동,6451,3971,2480,11,706,1163,1387,1185,1999,7,337,720,845,665,1397,4,369,443,542,520,602,604321
2017,2,11710642,문정2동,28419,18800,9619,109,4753,8756,7258,4619,2924,57,2431,6031,4938,3032,2311,52,2322,2725,2320,1587,613,2387651
2017,2,11710646,장지동,8634,5667,2967,13,801,1413,2144,2340,1923,5,368,851,1345,1664,1434,8,433,562,799,676,489,1295680
2017,2,11710647,위례동,1918,1223,695,7,146,359,550,687,169,1,41,177,339,529,136,6,105,182,211,158,33,2626871
2017,2,11710650,잠실본동,14683,8224,6459,66,2565,3475,3463,2871,2243,39,954,1963,2041,1725,1502,27,1611,1512,1422,1146,741,1136161
2017,2,11710670,잠실2동,3284,1871,1413,4,569,883,903,673,252,2,312,484,514,365,194,2,257,399,389,308,58,2886358
2017,2,11710680,잠실3동,5328,2365,2963,154,1921,1001,1040,905,307,43,755,474,458,497,138,111,1166,527,582,408,169,1506573
2017,2,11710690,잠실4동,1017,389,628,2,128,212,306,224,145,0,34,67,87,94,107,2,94,145,219,130,38,838370
2017,2,11710710,잠실6동,73184,40605,32579,203,13169,23683,21069,12680,2380,101,6812,16055,11836,4329,1472,102,6357,7628,9233,8351,908,1403041
2017,2,11710720,잠실7동,665,318,347,0,47,149,170,193,106,0,12,68,74,93,71,0,35,81,96,100,35,675008
2017,2,11740515,강일동,13270,10371,2899,6,1806,5267,3118,2143,930,3,1165,4237,2456,1733,777,3,641,1030,662,410,153,3722759
2017,2,11740520,상일동,3454,1419,2035,3,546,948,756,765,436,0,127,317,330,416,229,3,419,631,426,349,207,1801282
2017,2,11740530,명일1동,3140,1273,1867,4,359,498,724,804,751,2,113,230,293,261,374,2,246,268,431,543,377,630284
2017,2,11740540,명일2동,2372,1095,1277,4,290,471,601,645,361,1,87,219,267,298,223,3,203,252,334,347,138,920946
2017,2,11740550,고덕1동,1380,552,828,3,148,290,388,337,214,2,42,133,153,120,102,1,106,157,235,217,112,1906565
2017,2,11740560,고덕2동,1284,611,673,0,95,234,329,427,199,0,34,110,139,208,120,0,61,124,190,219,79,2408099
2017,2,11740570,암사1동,2304,1105,1199,4,234,487,594,570,415,0,87,241,275,269,233,4,147,246,319,301,182,738366
2017,2,11740580,암사2동,2968,1317,1651,12,381,556,745,813,461,2,147,264,296,293,315,10,234,292,449,520,146,2337773
2017,2,11740590,암사3동,1206,544,662,1,142,295,326,327,115,0,41,131,131,158,83,1,101,164,195,169,32,1843902
2017,2,11740600,천호1동,2911,1360,1551,12,327,588,683,691,610,6,118,288,306,301,341,6,209,300,377,390,269,669571
2017,2,11740610,천호2동,7645,3837,3808,17,1158,1768,1943,1558,1201,9,428,933,1005,712,750,8,730,835,938,846,451,1828343
2017,2,11740620,천호3동,3256,1680,1576,11,355,640,816,783,651,3,110,334,445,403,385,8,245,306,371,380,266,569450
2017,2,11740640,성내1동,14060,8503,5557,13,1669,3728,3662,3067,1921,7,716,2114,2172,2092,1402,6,953,1614,1490,975,519,658437
2017,2,11740650,성내2동,3534,1767,1767,14,573,784,794,774,595,3,221,389,410,352,392,11,352,395,384,422,203,624632
2017,2,11740660,성내3동,6079,3322,2757,13,811,1533,1498,1250,974,5,354,898,839,652,574,8,457,635,659,598,400,641973
2017,2,11740685,길동,9904,4911,4993,15,1479,2460,2334,2100,1516,6,509,1260,1235,948,953,9,970,1200,1099,1152,563,1590598
2017,2,11740690,둔촌1동,869,513,356,2,71,134,200,212,250,1,35,61,92,109,215,1,36,73,108,103,35,897261
2017,2,11740700,둔촌2동,6566,3220,3346,9,1170,1865,1537,1316,669,2,365,906,774,725,448,7,805,959,763,591,221,1592001
2017,3,11110515,청운효자동,7371,4738,2633,3,1463,2388,1662,1466,389,2,825,1547,1100,1014,250,1,638,841,562,452,139,2429899
2017,3,11110530,사직동,69672,40967,28705,96,10466,21105,19372,11898,6735,32,3791,11865,13368,7974,3937,64,6675,9240,6004,3924,2798,1161995
2017,3,11110540,삼청동,3918,2078,1840,33,692,1206,1004,729,254,18,217,652,629,431,131,15,475,554,375,298,123,1391632
2017,3,11110550,부암동,3088,1572,1516,1,625,818,823,552,269,1,194,406,509,305,157,0,431,412,314,247,112,2221363
2017,3,11110560,평창동,2556,1209,1347,2,303,598,597,633,423,2,96,279,317,273,242,0,207,319,280,360,181,8346900
2017,3,11110570,무악동,768,217,551,0,159,182,197,142,88,0,20,35,57,46,59,0,139,147,140,96,29,453220
2017,3,11110580,교남동,4007,1386,2621,0,1098,1313,850,507,239,0,191,381,372,275,167,0,907,932,478,232,72,355267
2017,3,11110600,가회동,22288,18907,3381,25,2878,8465,6189,4007,724,16,1941,7092,5550,3704,604,9,937,1373,639,303,120,565302
2017,3,11110615,종로1.2.3.4가동,150434,89342,61092,2069,29119,46122,40621,24069,8434,925,12408,25889,27042,17382,5696,1144,16711,20233,13579,6687,2738,2430999
2017,3,11110630,종로5.6가동,19357,12159,7198,413,3313,5654,5168,3385,1424,129,1534,3661,3526,2345,964,284,1779,1993,1642,1040,460,599631
2017,3,11110640,이화동,16492,6110,10382,29,3951,5802,3535,2371,804,7,962,1837,1565,1218,521,22,2989,3965,1970,1153,283,747067
2017,3,11110650,혜화동,4886,2570,2316,4,748,1239,1209,1028,658,1,260,584,689,589,447,3,488,655,520,439,211,1161303
2017,3,11110670,창신1동,2881,1276,1605,14,419,780,779,544,345,4,141,345,314,252,220,10,278,435,465,292,125,297271
2017,3,11110680,창신2동,631,242,389,0,74,121,150,180,106,0,8,55,66,73,40,0,66,66,84,107,66,257188
2017,3,11110690,창신3동,432,206,226,1,53,82,110,125,61,0,19,26,53,61,47,1,34,56,57,64,14,216230
2017,3,11110700,숭인1동,626,283,343,0,82,128,165,161,90,0,27,58,75,72,51,0,55,70,90,89,39,236777
2017,3,11110710,숭인2동,2949,1548,1401,12,416,620,716,653,532,3,161,339,401,318,326,9,255,281,315,335,206,359384
2017,3,11140520,소공동,129410,73867,55543,451,29147,42872,35122,18415,3403,130,9965,22464,23986,14769,2553,321,19182,20408,11136,3646,850,918284
2017,3,11140540,회현동,66389,40256,26133,237,11129,23547,19169,9886,2421,81,5245,13833,12310,7054,1733,156,5884,9714,6859,2832,688,909465
2017,3,11140550,명동,162179,84073,78106,535,30715,56656,45463,23163,5647,161,10059,25150,27251,17599,3853,374,20656,31506,18212,5564,1794,993909
2017,3,11140570,필동,22839,11156,11683,130,3763,6215,6307,4559,1865,50,1174,3256,3376,2152,1148,80,2589,2959,2931,2407,717,1458582
2017,3,11140580,장충동,9667,5480,4187,27,2567,3094,2298,1193,488,16,964,1715,1590,859,336,11,1603,1379,708,334,152,1013897
2017,3,11140590,광희동,44437,22579,21858,987,11685,11705,10022,7213,2825,435,5081,6639,5484,3226,1714,552,6604,5066,4538,3987,1111,745387
2017,3,11140605,을지로동,20321,12781,7540,48,2484,4957,5759,4404,2669,15,1004,2947,3804,3022,1989,33,1480,2010,1955,1382,680,612013
2017,3,11140615,신당동,13185,7164,6021,20,2692,4490,3109,1913,961,12,1372,2368,1772,1085,555,8,1320,2122,1337,828,406,536647
2017,3,11140625,다산동,8656,3828,4828,57,2563,2029,1557,1461,989,24,912,1032,828,600,432,33,1651,997,729,861,557,532721
2017,3,11140635,약수동,2692,1247,1445,6,419,684,681,504,398,0,132,323,311,239,242,6,287,361,370,265,156,509395
2017,3,11140645,청구동,3210,1981,1229,5,605,966,771,462,401,2,291,658,503,266,261,3,314,308,268,196,140,345114
2017,3,11140650,신당5동,1810,804,1006,7,211,427,457,430,278,5,70,178,229,177,145,2,141,249,228,253,133,310367
2017,3,11140665,동화동,2715,1303,1412,11,754,709,565,488,188,2,266,387,308,225,115,9,488,322,257,263,73,330049
2017,3,11140670,황학동,4165,2667,1498,9,593,888,975,881,819,1,291,597,704,543,531,8,302,291,271,338,288,327694
2017,3,11140680,중림동,7363,3961,3402,8,1381,2071,1901,1287,715,2,463,1010,1151,874,461,6,918,1061,750,413,254,487576
2017,3,11170510,후암동,4161,1607,2554,3,435,706,922,1397,698,3,135,377,460,409,223,0,300,329,462,988,475,868399
2017,3,11170520,용산2가동,1319,723,596,3,128,287,409,342,150,2,50,131,263,193,84,1,78,156,146,149,66,2047347
2017,3,11170530,남영동,34021,16623,17398,847,13542,8610,6023,3430,1569,292,4095,5149,4059,2101,927,555,9447,3461,1964,1329,642,735947
2017,3,11170555,청파동,8127,4237,3890,15,1111,1949,1795,1699,1558,12,305,877,959,886,1198,3,806,1072,836,813,360,867676
2017,3,11170560,원효로1동,15349,8214,7135,90,3356,5564,3938,1593,808,54,1480,3067,2136,973,504,36,1876,2497,1802,620,304,589294
2017,3,11170570,원효로2동,5394,3598,1796,38,606,1483,1366,872,1029,28,346,1039,969,537,679,10,260,444,397,335,350,915567
2017,3,11170580,효창동,2116,1131,985,3,224,509,560,535,285,0,54,267,333,291,186,3,170,242,227,244,99,470670
2017,3,11170590,용문동,948,494,454,1,110,240,275,206,116,1,46,134,153,99,61,0,64,106,122,107,55,289284
2017,3,11170625,한강로동,58406,35344,23062,202,11526,18672,15864,8440,3702,84,5284,11057,10499,5808,2612,118,6242,7615,5365,2632,1090,3358956
2017,3,11170630,이촌1동,2068,950,1118,2,282,510,494,408,372,0,97,191,211,184,267,2,185,319,283,224,105,2143668
2017,3,11170640,이촌2동,402,240,162,1,48,99,91,81,82,1,24,67,60,43,45,0,24,32,31,38,37,1191110
2017,3,11170650,이태원1동,5701,3273,2428,23,1221,1603,1106,1042,706,10,625,945,595,655,443,13,596,658,511,387,263,579369
2017,3,11170660,이태원2동,2562,1429,1133,4,514,668,519,401,456,0,250,385,287,212,295,4,264,283,232,189,161,879018
2017,3,11170685,한남동,15549,8220,7329,75,3830,5345,3399,1767,1133,42,1465,2913,2121,1023,656,33,2365,2432,1278,744,477,3198883
2017,3,11170690,서빙고동,4560,2492,2068,21,816,1369,1230,703,421,0,277,678,712,480,345,21,539,691,518,223,76,2198117
2017,3,11170700,보광동,888,508,380,3,87,176,231,222,169,0,23,81,133,143,128,3,64,95,98,79,41,890496
2017,3,11200520,왕십리2동,1207,559,648,4,142,264,327,273,197,1,35,94,148,145,136,3,107,170,179,128,61,385254
2017,3,11200535,왕십리도선동,7845,4063,3782,14,1632,1831,1888,1530,950,7,611,960,1062,846,577,7,1021,871,826,684,373,718816
2017,3,11200540,마장동,11010,7499,3511,17,1052,2327,2869,3215,1530,15,608,1580,2024,2167,1105,2,444,747,845,1048,425,1082999
2017,3,11200550,사근동,7543,3617,3926,6,1446,1915,2096,1517,563,4,382,837,1049,913,432,2,1064,1078,1047,604,131,1182945
2017,3,11200560,행당1동,5739,3174,2565,29,818,1297,1444,1442,709,16,293,586,788,994,497,13,525,711,656,448,212,552563
2017,3,11200570,행당2동,920,294,626,1,95,219,271,215,119,1,20,47,83,75,68,0,75,172,188,140,51,457197
2017,3,11200580,응봉동,425,162,263,0,42,86,108,108,81,0,8,27,29,35,63,0,34,59,79,73,18,547736
2017,3,11200590,금호1가동,1024,476,548,1,151,253,250,216,153,0,32,102,116,108,118,1,119,151,134,108,35,441318
2017,3,11200615,금호2.3가동,1176,468,708,2,177,259,258,281,199,1,38,110,98,108,113,1,139,149,160,173,86,638261
2017,3,11200620,금호4가동,852,317,535,3,103,228,197,199,122,0,23,84,69,75,66,3,80,144,128,124,56,935263
2017,3,11200645,옥수동,2020,864,1156,6,378,464,538,404,230,2,120,172,240,182,148,4,258,292,298,222,82,1239152
2017,3,11200650,성수1가1동,6418,3863,2555,60,949,1802,1669,1380,558,18,378,1061,1043,922,441,42,571,741,626,458,117,2248463
2017,3,11200660,성수1가2동,16542,9999,6543,60,3674,5294,3565,2419,1530,19,1452,3286,2410,1664,1168,41,2222,2008,1155,755,362,984783
2017,3,11200670,성수2가1동,47266,21271,25995,171,7471,12381,15348,10631,1264,90,4329,8260,5681,2073,838,81,3142,4121,9667,8558,426,1126355
2017,3,11200690,성수2가3동,47592,27530,20062,309,10185,13361,11706,8044,3987,177,4396,8425,7119,4463,2950,132,5789,4936,4587,3581,1037,1050781
2017,3,11200720,송정동,1825,1091,734,5,284,491,481,331,233,1,155,288,254,221,172,4,129,203,227,110,61,584812
2017,3,11200790,용답동,19384,13818,5566,61,2057,3942,6577,4477,2270,25,1095,2875,5436,3105,1282,36,962,1067,1141,1372,988,2379362
2017,3,11215710,화양동,6073,2554,3519,21,1511,1753,1191,929,668,9,456,734,577,387,391,12,1055,1019,614,542,277,1124376
2017,3,11215730,군자동,6608,3415,3193,20,1196,1592,1785,1455,560,13,442,921,992,694,353,7,754,671,793,761,207,733236
2017,3,11215740,중곡1동,4226,2532,1694,14,466,887,1009,904,946,4,172,499,589,523,745,10,294,388,420,381,201,602769
2017,3,11215750,중곡2동,3982,2035,1947,3,478,829,1051,992,629,1,201,422,523,516,372,2,277,407,528,476,257,544807
2017,3,11215760,중곡3동,2651,1279,1372,8,353,672,638,605,375,1,129,310,293,318,228,7,224,362,345,287,147,600824
2017,3,11215770,중곡4동,2495,1401,1094,2,256,527,637,688,385,0,88,260,349,415,289,2,168,267,288,273,96,2295463
2017,3,11215780,능동,3295,1631,1664,6,535,916,831,652,355,2,171,455,458,298,247,4,364,461,373,354,108,1094134
2017,3,11215810,광장동,7988,4177,3811,43,1321,2350,2060,1498,716,21,465,1169,1221,785,516,22,856,1181,839,713,200,2889609
2017,3,11215820,자양1동,9695,5761,3934,16,1264,2069,2381,2415,1550,6,412,1003,1447,1710,1183,10,852,1066,934,705,367,621606
2017,3,11215830,자양2동,6936,4847,2089,11,636,1515,2271,1858,645,9,396,1054,1701,1238,449,2,240,461,570,620,196,1630926
2017,3,11215840,자양3동,3353,1583,1770,10,497,794,800,731,521,4,186,386,390,305,312,6,311,408,410,426,209,1145609
2017,3,11215847,자양4동,2823,1594,1229,11,474,656,729,554,399,5,213,385,407,292,292,6,261,271,322,262,107,1148618
2017,3,11215850,구의1동,4778,2905,1873,8,544,1270,1292,1091,573,5,247,775,831,688,359,3,297,495,461,403,214,553095
2017,3,11215860,구의2동,3370,1890,1480,27,423,669,834,869,548,9,178,342,465,510,386,18,245,327,369,359,162,1363952
2017,3,11215870,구의3동,13830,7932,5898,57,1503,2952,3495,3400,2423,28,720,1855,2089,1757,1483,29,783,1097,1406,1643,940,1453971
2017,3,11230536,용신동,28310,15069,13241,114,4253,6982,7365,5627,3969,58,1677,3959,3905,3112,2358,56,2576,3023,3460,2515,1611,1590771
2017,3,11230545,제기동,5811,3296,2515,16,684,1208,1503,1391,1009,8,296,684,875,786,647,8,388,524,628,605,362,1184853
2017,3,11230560,전농1동,2773,1379,1394,21,396,553,750,644,409,9,160,290,392,303,225,12,236,263,358,341,184,1140490
2017,3,11230570,전농2동,3400,1753,1647,3,374,894,899,844,386,1,115,372,461,513,291,2,259,522,438,331,95,983768
2017,3,11230600,답십리1동,5877,3297,2580,13,1034,1383,1489,1111,847,7,587,910,755,499,539,6,447,473,734,612,308,838156
2017,3,11230610,답십리2동,3629,2154,1475,9,382,752,1020,819,647,8,178,461,628,478,401,1,204,291,392,341,246,814945
2017,3,11230650,장안1동,13703,8019,5684,55,1756,3039,3293,2960,2600,22,785,1656,1972,1745,1839,33,971,1383,1321,1215,761,1360347
2017,3,11230660,장안2동,6531,3263,3268,23,984,1401,1747,1558,818,8,399,728,861,776,491,15,585,673,886,782,327,1119438
2017,3,11230705,청량리동,5770,3248,2522,11,864,1476,1293,1306,820,5,363,865,786,734,495,6,501,611,507,572,325,1197287
2017,3,11230710,회기동,3893,1411,2482,13,876,1247,889,681,187,7,242,504,328,239,91,6,634,743,561,442,96,829432
2017,3,11230720,휘경1동,1639,878,761,5,214,322,377,344,377,1,83,180,205,172,237,4,131,142,172,172,140,519932
2017,3,11230730,휘경2동,4055,1619,2436,10,725,994,1020,882,424,3,183,412,439,367,215,7,542,582,581,515,209,1207585
2017,3,11230740,이문1동,5464,2970,2494,10,634,1408,1618,1220,574,6,170,585,933,830,446,4,464,823,685,390,128,986690
2017,3,11230750,이문2동,961,478,483,1,121,171,248,258,162,0,24,65,117,153,119,1,97,106,131,105,43,698476
2017,3,11260520,면목2동,2510,1234,1276,6,264,468,646,717,409,2,73,210,318,362,269,4,191,258,328,355,140,743106
2017,3,11260540,면목4동,1759,1049,710,1,164,289,468,604,233,0,55,131,274,427,162,1,109,158,194,177,71,821882
2017,3,11260550,면목5동,1013,694,319,0,76,143,245,322,227,0,38,82,150,237,187,0,38,61,95,85,40,591696
2017,3,11260565,면목본동,2268,911,1357,1,262,395,621,627,362,1,58,168,274,227,183,0,204,227,347,400,179,840931
2017,3,11260570,면목7동,1402,665,737,1,187,238,333,383,260,0,39,97,154,203,172,1,148,141,179,180,88,1202721
2017,3,11260575,면목3.8동,3822,2104,1718,6,510,728,1001,1048,529,3,137,320,543,687,414,3,373,408,458,361,115,1591050
2017,3,11260580,상봉1동,3187,1787,1400,14,318,502,752,934,667,10,91,209,372,591,514,4,227,293,380,343,153,917193
2017,3,11260590,상봉2동,7375,4774,2601,33,971,1769,2148,1610,844,22,488,1237,1350,1083,594,11,483,532,798,527,250,658991
2017,3,11260600,중화1동,1724,666,1058,1,219,366,528,424,186,0,55,140,211,160,100,1,164,226,317,264,86,637209
2017,3,11260610,중화2동,4224,2811,1413,7,263,521,748,724,1961,5,99,288,404,356,1659,2,164,233,344,368,302,960402
2017,3,11260620,묵1동,3047,1393,1654,5,338,727,859,749,369,0,107,354,368,332,232,5,231,373,491,417,137,1184393
2017,3,11260630,묵2동,1742,874,868,4,212,370,506,439,211,3,68,194,254,224,131,1,144,176,252,215,80,682005
2017,3,11260655,망우본동,5638,2822,2816,13,766,1146,1376,1366,971,3,227,491,660,731,710,10,539,655,716,635,261,3074745
2017,3,11260660,망우3동,1633,765,868,4,150,302,419,466,292,3,45,128,186,222,181,1,105,174,233,244,111,967313
2017,3,11260680,신내1동,6308,3257,3051,9,942,1447,1517,1628,765,6,271,754,798,915,513,3,671,693,719,713,252,2361684
2017,3,11260690,신내2동,4010,1980,2030,1,385,903,1060,1114,547,1,110,400,460,679,330,0,275,503,600,435,217,939758
2017,3,11290525,성북동,2994,1392,1602,6,455,910,823,522,278,3,154,419,384,273,159,3,301,491,439,249,119,3067396
